,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Dur,Age,Spent,Living_Status,Children_Count,Family_Member_Count,Is_Parent,Clusters
1257,0,74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,86400000000000,49,641,1,1,3,1,0
1258,0,39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,22636800000000000,48,23,1,2,4,1,3
1259,0,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,41212800000000000,55,2279,1,0,2,0,1
1260,1,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,17366400000000000,51,49,0,2,3,1,3
1261,1,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,48643200000000000,41,1779,0,0,1,0,1
1262,1,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,49507200000000000,42,1804,1,0,2,0,1
1263,0,31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,47260800000000000,64,48,1,2,4,1,3
1264,0,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,16070400000000000,72,83,0,2,3,1,3
1265,0,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,41731200000000000,49,1862,0,0,1,0,1
1266,1,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,69379200000000000,61,793,1,2,4,1,0
1267,0,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,42422400000000000,54,84,1,1,3,1,2
1268,1,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,40867200000000000,76,183,1,1,3,1,3
1269,2,85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,14515200000000000,66,1383,0,0,1,0,1
1270,0,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,13392000000000000,80,999,1,0,2,0,1
1271,1,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,59011200000000000,61,825,0,1,2,1,0
1272,0,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,71884800000000000,52,246,0,1,2,1,2
1273,1,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,54172800000000000,58,610,1,2,4,1,0
1274,1,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,64368000000000000,56,76,0,1,2,1,2
1275,0,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,55987200000000000,53,1286,1,1,3,1,0
1276,1,37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,30672000000000000,49,30,1,1,3,1,2
1277,0,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,60825600000000000,60,99,1,3,5,1,3
1278,0,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,69638400000000000,46,1192,0,0,1,0,1
1279,0,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,32140800000000000,49,362,1,1,3,1,0
1280,0,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,70761600000000000,41,2130,1,0,2,0,1
1281,2,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,72576000000000000,53,1229,0,0,1,0,1
1282,1,37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,69724800000000000,67,38,1,2,4,1,3
1283,1,39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,43459200000000000,73,485,1,0,2,0,2
1284,2,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,81129600000000000,73,434,1,0,2,0,2
1285,0,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,54604800000000000,54,44,0,1,2,1,2
1286,1,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,64195200000000000,52,496,1,1,3,1,0
1287,2,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,42076800000000000,55,78,1,2,4,1,3
1288,1,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,37152000000000000,52,2346,1,0,2,0,1
1289,0,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,60998400000000000,53,794,1,0,2,0,1
1290,0,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,49766400000000000,68,17,1,0,2,0,2
1291,0,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,42595200000000000,53,26,0,1,2,1,2
1292,2,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,22723200000000000,51,76,1,1,3,1,2
1293,1,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,44236800000000000,47,15,0,2,3,1,3
1294,1,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,172800000000000,61,62,0,2,3,1,3
1295,1,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,21772800000000000,70,198,1,1,3,1,3
1296,1,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,35164800000000000,46,49,1,1,3,1,2
1297,0,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,45792000000000000,58,802,1,1,3,1,0
1298,0,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,25056000000000000,78,1736,1,0,2,0,1
1299,0,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,61257600000000000,46,57,0,2,3,1,3
1300,1,157733.0,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,52617600000000000,53,59,1,1,3,1,3
1301,0,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,52876800000000000,71,2302,1,0,2,0,1
1302,2,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,25142400000000000,39,37,1,0,2,0,2
1303,0,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,56073600000000000,54,310,0,2,3,1,3
1304,0,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,91584000000000000,45,1305,1,0,2,0,1
1305,0,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,45446400000000000,58,832,1,1,3,1,0
1306,0,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,55468800000000000,48,401,1,2,4,1,0
1307,1,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,17020800000000000,59,1501,1,0,2,0,1
1308,0,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,28166400000000000,42,1189,1,0,2,0,1
1309,0,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,43372800000000000,52,1194,1,1,3,1,0
1310,1,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,26697600000000000,64,656,1,1,3,1,0
1311,1,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,64195200000000000,68,1540,0,0,1,0,1
1312,1,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,40348800000000000,59,311,1,1,3,1,0
1313,2,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,46915200000000000,69,820,1,1,3,1,0
1314,2,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,3024000000000000,35,274,1,1,3,1,3
1315,1,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,51408000000000000,62,57,0,2,3,1,3
1316,0,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,60048000000000000,59,448,1,1,3,1,0
1317,2,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,5270400000000000,51,44,1,2,4,1,3
1318,0,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,42768000000000000,52,102,1,2,4,1,3
1319,0,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,29203200000000000,40,61,1,1,3,1,2
1320,1,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,51235200000000000,64,1643,1,0,2,0,1
1321,1,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,47347200000000000,66,397,1,1,3,1,0
1322,0,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,13651200000000000,56,1121,1,1,3,1,0
1323,0,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,86572800000000000,47,473,0,2,3,1,0
1324,2,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,21772800000000000,50,50,1,1,3,1,2
1325,1,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,57024000000000000,62,1678,1,1,3,1,0
1326,0,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,20044800000000000,42,58,1,0,2,0,2
1327,1,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,37756800000000000,49,170,1,1,3,1,3
1328,1,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,31017600000000000,42,373,0,0,1,0,2
1329,1,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,33177600000000000,79,1196,1,0,2,0,1
1330,0,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,13478400000000000,45,101,1,1,3,1,2
1331,0,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,62553600000000000,55,316,1,2,4,1,0
1332,0,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,38361600000000000,62,1400,1,1,3,1,0
1333,0,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,42768000000000000,76,1424,0,0,1,0,1
1334,1,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,72576000000000000,46,844,1,1,3,1,0
1335,0,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,38448000000000000,49,311,1,1,3,1,0
1336,0,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,42163200000000000,42,1149,1,0,2,0,1
1337,1,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,19872000000000000,41,129,1,0,2,0,2
1338,0,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,35942400000000000,72,32,0,1,2,1,3
1339,0,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,73440000000000000,42,299,0,1,2,1,2
1340,0,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,16502400000000000,62,320,1,1,3,1,3
1341,1,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,64368000000000000,47,441,1,1,3,1,0
1342,1,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,91670400000000000,75,1178,1,2,4,1,0
1343,0,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,56851200000000000,34,85,1,0,2,0,2
1344,2,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,54086400000000000,42,24,0,1,2,1,2
1345,0,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,56505600000000000,49,112,0,1,2,1,2
1346,2,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,37152000000000000,65,30,1,1,3,1,3
1347,1,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,46137600000000000,41,410,1,0,2,0,2
1348,0,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,39916800000000000,48,800,1,1,3,1,0
1349,1,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,55382400000000000,62,1313,0,0,1,0,1
1350,1,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,53222400000000000,68,1483,1,0,2,0,1
1351,0,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,35510400000000000,31,1258,0,0,1,0,1
1352,0,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,73180800000000000,37,28,1,1,3,1,2
1353,0,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,27043200000000000,59,227,1,1,3,1,0
1354,0,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,70502400000000000,42,1555,1,0,2,0,1
1355,0,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,54345600000000000,62,861,0,1,2,1,0
1356,0,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,51235200000000000,46,103,1,1,3,1,2
1357,1,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,19180800000000000,78,634,0,0,1,0,1
1358,0,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,29548800000000000,61,1918,0,0,1,0,1
1359,1,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,52272000000000000,53,131,0,2,3,1,3
1360,0,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,69206400000000000,56,586,1,2,4,1,0
1361,2,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,32659200000000000,32,62,1,1,3,1,2
1362,0,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,47952000000000000,50,447,0,2,3,1,0
1363,2,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,74131200000000000,74,939,1,0,2,0,1
1364,2,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,43113600000000000,47,797,0,1,2,1,0
1365,1,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,83894400000000000,66,1143,0,1,2,1,0
1366,0,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,44323200000000000,48,415,0,1,2,1,0
1367,0,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,32486400000000000,51,30,1,1,3,1,2
1368,1,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,29808000000000000,56,187,0,1,2,1,2
1369,0,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,17884800000000000,66,251,1,1,3,1,3
1370,0,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,19094400000000000,49,237,0,1,2,1,3
1371,2,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,29894400000000000,64,91,1,2,4,1,3
1372,1,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,47433600000000000,59,35,0,3,4,1,3
1373,1,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,83808000000000000,64,493,0,1,2,1,0
1374,1,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,55555200000000000,55,971,1,1,3,1,0
1375,0,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,88819200000000000,64,371,0,1,2,1,0
1376,0,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,29462400000000000,49,396,0,3,4,1,0
1377,0,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40867200000000000,39,68,1,1,3,1,2
1378,1,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,45705600000000000,53,322,1,1,3,1,0
1380,1,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,18576000000000000,69,222,0,1,2,1,3
1381,2,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,55209600000000000,68,177,1,2,4,1,3
1384,0,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,78537600000000000,51,45,1,1,3,1,2
1385,0,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,28080000000000000,76,1899,1,0,2,0,1
1387,2,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,40867200000000000,48,22,1,2,4,1,3
1388,0,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,62208000000000000,44,41,1,2,4,1,3
1389,0,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,26265600000000000,45,1440,1,0,2,0,1
1390,1,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,33782400000000000,52,325,1,2,4,1,3
1391,0,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,54950400000000000,51,95,1,1,3,1,2
1392,1,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,26438400000000000,52,42,1,1,3,1,2
1393,2,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,70502400000000000,49,72,0,2,3,1,2
1394,1,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,17712000000000000,52,20,1,1,3,1,2
1395,1,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,42681600000000000,68,789,1,2,4,1,0
1396,0,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,17107200000000000,50,15,0,2,3,1,3
1397,0,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,13564800000000000,52,59,0,1,2,1,2
1398,1,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,51321600000000000,56,908,0,1,2,1,0
1399,1,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,67824000000000000,55,417,1,2,4,1,0
1400,0,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,71971200000000000,63,289,1,2,4,1,0
1401,0,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,21772800000000000,52,769,1,1,3,1,0
1402,0,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,19785600000000000,71,188,1,1,3,1,3
1403,0,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,73008000000000000,67,354,0,1,2,1,0
1404,1,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,62726400000000000,54,727,1,1,3,1,0
1405,1,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,76118400000000000,57,146,1,2,4,1,3
1406,1,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,34300800000000000,73,319,1,1,3,1,0
1407,1,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,30585600000000000,71,794,1,1,3,1,0
1408,0,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,73353600000000000,74,454,1,1,3,1,0
1409,1,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,78624000000000000,71,152,0,2,3,1,3
1410,1,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,69033600000000000,47,797,1,1,3,1,0
1411,0,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48816000000000000,52,1690,1,1,3,1,0
1412,1,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,25142400000000000,55,20,1,2,4,1,3
1413,0,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,27475200000000000,80,1428,1,0,2,0,1
1414,0,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,57110400000000000,34,209,0,1,2,1,2
1415,0,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,36806400000000000,45,545,0,1,2,1,0
1416,2,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,59529600000000000,58,96,1,0,2,0,2
1417,0,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,24710400000000000,76,222,1,0,2,0,2
1418,0,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,22896000000000000,52,61,1,3,5,1,3
1419,0,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,26956800000000000,51,44,1,2,4,1,3
1420,1,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,2764800000000000,52,8,1,3,5,1,3
1421,2,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,36201600000000000,52,817,0,0,1,0,1
1422,0,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,65232000000000000,58,1371,0,1,2,1,0
1423,1,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,25315200000000000,55,42,1,1,3,1,3
1424,0,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,61171200000000000,65,60,1,0,2,0,2
1425,0,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,52704000000000000,54,78,1,1,3,1,2
1426,1,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,52012800000000000,50,23,1,1,3,1,2
1427,1,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,38534400000000000,52,19,1,1,3,1,2
1428,2,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,21686400000000000,66,61,0,2,3,1,3
1429,0,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,52876800000000000,52,449,0,0,1,0,1
1430,1,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,50198400000000000,41,37,1,1,3,1,2
1431,2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,25574400000000000,51,38,0,1,2,1,2
1432,0,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,30412800000000000,39,1131,1,0,2,0,1
1433,0,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,30067200000000000,51,34,0,2,3,1,3
1434,0,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,34732800000000000,57,294,0,2,3,1,0
1435,2,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,52704000000000000,45,48,1,2,4,1,3
1436,0,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,71971200000000000,63,289,1,2,4,1,0
1437,2,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,58752000000000000,38,30,1,0,2,0,2
1438,0,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,19612800000000000,60,125,1,0,2,0,2
1439,0,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,57024000000000000,41,156,1,1,3,1,2
1440,0,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,43718400000000000,72,70,1,2,4,1,3
1441,1,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,38102400000000000,75,22,1,2,4,1,3
1442,0,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,86572800000000000,45,65,1,1,3,1,2
1443,1,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,66787200000000000,76,1930,0,0,1,0,1
1444,0,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,37584000000000000,78,2283,1,0,2,0,1
1445,0,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,36028800000000000,66,310,1,0,2,0,2
1446,2,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,62208000000000000,53,1319,1,0,2,0,1
1447,0,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,91497600000000000,67,879,1,1,3,1,0
1448,1,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,35164800000000000,42,1244,1,0,2,0,1
